,timestamp,frontend-875b86bb8-wvlvq&cpu_usage,frontend-875b86bb8-wvlvq&cpu_limit,frontend-875b86bb8-wvlvq&mem_usage,frontend-875b86bb8-wvlvq&mem_usage_rate,frontend-875b86bb8-wvlvq&mem_limit,frontend-875b86bb8-wvlvq&fs_usage,frontend-875b86bb8-wvlvq&net_receive,frontend-875b86bb8-wvlvq&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
3278,1658474397,0.032109972,171.4140625,141.8164063,0.021960293,0.008960883,0.028394068,16.28164066,39.87846246,0.4802888888888889,0.139141211430026,0.218292532679051
3279,1658474402,0.031752337,171.4140625,141.6640625,1.373435455,0.008511127,0.026074219,16.28164066,39.87846246,0.4802888888888889,0.139141211430026,0.218292532679051
3280,1658474407,0.032351849,174.1171875,141.6640625,2.397771124,0.007498295,0.021975408,16.35369649,42.90877985,0.4936222222222222,0.137388561046832,0.2183383164130861
3281,1658474412,0.032831612,174.2421875,136.8828125,4.4419621,0.009238593,0.026084,16.35369649,42.90877985,0.4936222222222222,0.137388561046832,0.2183383164130861
3282,1658474417,0.033857381,174.2421875,136.9726563,4.588220585,0.008738042,0.020403559,16.33885108,43.48610892,0.4936222222222222,0.137388561046832,0.2183383164130861
3283,1658474422,0.034987768,174.3242188,137.0273438,4.289630631,0.00120598,0.020403559,16.42207622,43.3607326,0.5098222222222222,0.1369677855371287,0.2181931929059986
3284,1658474427,0.034057253,174.5078125,137.0273438,4.419110629,0.0,0.0,16.42207622,43.3607326,0.5098222222222222,0.1369677855371287,0.2181931929059986
3285,1658474432,0.027155526,174.5078125,136.2578125,4.668177085,0.0,0.0,16.42207622,43.3607326,0.5098222222222222,0.1369677855371287,0.2181931929059986
3286,1658474437,0.030174447,173.9960938,135.4960938,5.85966188,0.006491649,0.0,14.73788712,39.11676138,0.5226444444444444,0.1352238469555591,0.2183493069380998
3287,1658474442,0.032862344,173.6875,135.5039063,5.947225915,0.008442925,0.0,17.07541682,45.32094729,0.5226444444444444,0.1352238469555591,0.2183493069380998
3288,1658474447,0.034641284,173.6875,135.3398438,5.926508531,0.009074165,0.0,14.74870155,39.14546465,0.5226444444444444,0.1352238469555591,0.2183493069380998
3289,1658474452,0.036491503,173.6875,135.3398438,5.6183758,0.006699371,0.024016695,13.32390847,34.85728579,0.5228222222222222,0.1369988448427762,0.2185105215453455
3290,1658474457,0.036790431,168.6601563,135.3320313,5.015311254,0.007969134,0.024016695,17.00319776,40.05411305,0.5228222222222222,0.1369988448427762,0.2185105215453455
3291,1658474462,0.035051174,168.6601563,135.3242188,5.52697979,0.006420841,0.024016695,17.00319776,40.05411305,0.5228222222222222,0.1369988448427762,0.2185105215453455
3292,1658474467,0.034500053,169.6015625,135.3242188,5.480033523,0.008436756,0.026233563,17.23637891,38.29074647,0.5217777777777777,0.1349987312150504,0.218549565233654
3293,1658474472,0.035497012,170.515625,137.0585938,4.326551529,0.008436756,0.019166392,17.2945635,40.0247463,0.5217777777777777,0.1349987312150504,0.218549565233654
3294,1658474477,0.034866031,170.515625,137.1796875,4.596768133,0.007243305,0.025858619,17.18167912,38.55886466,0.5217777777777777,0.1349987312150504,0.218549565233654
3295,1658474482,0.035154193,169.4648438,136.3632813,4.258923891,0.0,0.025858619,17.18167912,38.55886466,0.5150888888888888,0.1350665105584746,0.2186435008258984
3296,1658474487,0.035417701,169.4296875,135.6835938,4.956945663,0.0,0.01959681,17.03178844,40.26175213,0.5150888888888888,0.1350665105584746,0.2186435008258984
3297,1658474492,0.034208869,168.3164063,135.5585938,5.439383784,0.006032501,0.0,17.03178844,40.26175213,0.5150888888888888,0.1350665105584746,0.2186435008258984
3298,1658474497,0.035280312,168.2929688,135.6015625,3.873943249,0.007808064,0.024076016,13.95004736,38.12202176,0.5061333333333333,0.1326497510612206,0.218593891660505
3299,1658474502,0.035280312,168.2929688,135.90625,3.096678965,0.007808064,0.024076016,17.5215776,47.88212866,0.5061333333333333,0.1326497510612206,0.218593891660505
3300,1658474507,0.032739859,168.2929688,135.9257813,3.396510523,0.008957172,0.024076016,15.08164925,41.21440924,0.5061333333333333,0.1326497510612206,0.218593891660505
3301,1658474512,0.037993392,169.4140625,135.9257813,3.118844766,0.010426121,0.028125,17.95286799,45.59305753,0.5283111111111111,0.1377180488766674,0.2180661035753149
3302,1658474517,0.037993392,169.4921875,135.9101563,4.118540545,0.0076691,0.026093007,18.11785723,45.84431921,0.5283111111111111,0.1377180488766674,0.2180661035753149
3303,1658474522,0.039756203,169.4921875,136.234375,4.266526205,0.010437112,0.026093007,18.57941989,48.11460976,0.5283111111111111,0.1377180488766674,0.2180661035753149
3304,1658474527,0.03634378,169.09375,136.234375,4.266526205,0.010437112,0.026093007,18.57941989,48.11460976,0.5562,0.1396397666095236,0.2173266416216283
3305,1658474532,0.040007316,168.6953125,136.234375,2.08134281,0.00825641,0.024527973,19.24270875,49.1257876,0.5562,0.1396397666095236,0.2173266416216283
3306,1658474537,0.040296731,168.6953125,136.234375,1.386786695,0.008283044,0.024527973,16.24961231,41.48454426,0.5562,0.1396397666095236,0.2173266416216283
3307,1658474542,0.040192525,168.6953125,136.234375,1.830553758,0.001289005,0.024527973,19.28654309,47.44302698,0.5786888888888888,0.1419061856541452,0.217457981431599
3308,1658474547,0.040192525,168.2929688,136.234375,1.832553124,0.001289005,0.0,19.39711305,45.6193184,0.5786888888888888,0.1419061856541452,0.217457981431599
3309,1658474552,0.039904694,168.2929688,138.2265625,1.413451901,0.0,0.0,19.39711305,45.6193184,0.5786888888888888,0.1419061856541452,0.217457981431599
3310,1658474557,0.039010193,169.03125,138.2265625,1.425891127,0.0,0.0,19.65968066,45.44536562,0.5742888888888887,0.1402422686955081,0.2176309759385832
3311,1658474562,0.038585377,170.5195313,138.2265625,0.439511616,0.0,0.0,19.65968066,45.44536562,0.5742888888888887,0.1402422686955081,0.2176309759385832
3312,1658474567,0.038576243,170.5195313,138.96875,0.074870054,0.001581051,0.025035634,19.65968066,45.44536562,0.5742888888888887,0.1402422686955081,0.2176309759385832
3313,1658474572,0.031079147,170.5195313,138.8554688,0.421584044,0.001581051,0.025035634,19.42827112,42.0299601,0.5703333333333334,0.1398051133077439,0.2179127827153167
3314,1658474577,0.039645437,169.8632813,138.9648438,0.426487433,0.009916499,0.036551019,20.18206749,43.00475808,0.5703333333333334,0.1398051133077439,0.2179127827153167
3315,1658474582,0.039537117,169.09375,139.0039063,0.501886267,0.010669628,0.025643123,20.54169836,42.7627937,0.5703333333333334,0.1398051133077439,0.2179127827153167
3316,1658474587,0.039769704,168.59375,139.0039063,0.366084461,0.009802034,0.025643123,20.54169836,42.7627937,0.5846888888888887,0.1401733493060416,0.2180326462312123
3317,1658474592,0.04051396,168.59375,139.1367188,0.527652279,0.010509847,0.037091853,20.54169836,42.7627937,0.5846888888888887,0.1401733493060416,0.2180326462312123
3318,1658474597,0.039079428,169.328125,139.1367188,0.521968184,0.010988659,0.025286184,26.63400923,44.90036061,0.5846888888888887,0.1401733493060416,0.2180326462312123
3319,1658474602,0.041843716,170.4023438,139.1367188,0.521968184,0.01037792,0.025286184,30.48998034,47.16111918,0.6108222222222222,0.1417674759609208,0.2181095191851758
3320,1658474607,0.041843716,170.4023438,136.2265625,1.591691306,0.001334659,0.0,28.88698295,50.0535748,0.6108222222222222,0.1417674759609208,0.2181095191851758
3321,1658474612,0.036366421,170.4023438,133.5390625,2.952590597,0.0,0.0,28.88698295,50.0535748,0.6108222222222222,0.1417674759609208,0.2181095191851758
3322,1658474617,0.037159103,170.9570313,134.375,2.406813772,0.0,0.0,25.05485268,44.16481957,0.6723555555555555,0.1436430576517984,0.218156578062997
3323,1658474622,0.040736639,170.9570313,135.3828125,2.343613667,0.001520533,0.0,30.78149293,54.25931249,0.6723555555555555,0.1436430576517984,0.218156578062997
3324,1658474627,0.039998715,169.9179688,135.3828125,2.933490653,0.00227051,0.0,29.5160991,55.34582912,0.6723555555555555,0.1436430576517984,0.218156578062997
3325,1658474632,0.040550643,169.6015625,135.3828125,2.658614407,0.001735597,0.028696051,29.5160991,55.34582912,0.6747333333333333,0.1471401173283113,0.2175792415335462
3326,1658474637,0.03551617,169.6015625,134.7617188,4.71987485,0.001735597,0.028696051,20.66431614,49.18082278,0.6747333333333333,0.1471401173283113,0.2175792415335462
3327,1658474642,0.031431215,167.9648438,134.7617188,5.400267179,0.0107341,0.041780452,24.02574545,56.41165662,0.6747333333333333,0.1471401173283113,0.2175792415335462
3328,1658474647,0.038180139,168.671875,135.6484375,4.348006891,0.011668356,0.028665248,24.02574545,56.41165662,0.6945777777777777,0.1467773533849131,0.2175577462525801
3329,1658474652,0.041580652,168.671875,135.671875,2.775654736,0.016324025,0.028665248,24.02574545,56.41165662,0.6945777777777777,0.1467773533849131,0.2175577462525801
3330,1658474657,0.042996464,168.671875,135.671875,3.002671888,0.011118562,0.043432297,24.83298207,56.31434149,0.6945777777777777,0.1467773533849131,0.2175577462525801
3331,1658474662,0.044666749,168.7148438,136.34375,2.635413291,0.009488727,0.029691512,24.83298207,56.31434149,0.6724888888888888,0.1464249492901033,0.2177573973368075
3332,1658474667,0.044666749,169.9570313,136.34375,3.179879037,0.009488727,0.029691512,24.8925347,56.32612232,0.6724888888888888,0.1464249492901033,0.2177573973368075
3333,1658474672,0.041201722,169.9570313,137.1601563,3.05306446,0.0,0.029691512,19.93006962,45.09719691,0.6724888888888888,0.1464249492901033,0.2177573973368075
3334,1658474677,0.044007488,169.9570313,137.1601563,1.483550192,0.0,0.0,17.9292554,39.80560339,0.7102666666666666,0.1450869252570634,0.2179489117892568
3335,1658474682,0.045719395,168.9648438,137.1601563,0.414875981,0.0,0.033524535,25.15997694,50.18870589,0.7102666666666666,0.1450869252570634,0.2179489117892568
3336,1658474687,0.046115338,168.9648438,137.2304688,0.428930835,0.011536123,0.033524535,25.98033331,49.60037123,0.7102666666666666,0.1450869252570634,0.2179489117892568
3337,1658474692,0.046532402,169.5742188,137.234375,0.416373504,0.011536123,0.03698162,26.32763608,52.31814344,0.7341555555555555,0.1484161236634966,0.217946847270746
3338,1658474697,0.045412344,170.0820313,137.4726563,0.599217298,0.01375254,0.03698162,26.32763608,52.31814344,0.7341555555555555,0.1484161236634966,0.217946847270746
3339,1658474702,0.044693106,169.5273438,137.453125,0.751256092,0.016572757,0.03698162,26.14101722,50.17279327,0.7341555555555555,0.1484161236634966,0.217946847270746
3340,1658474707,0.043561965,169.5273438,139.3515625,0.760222923,0.012553005,0.04833502,26.14101722,50.17279327,0.7485555555555554,0.1466896347233278,0.2181383617231953
3341,1658474712,0.038553711,168.9335938,139.3515625,0.509767822,0.01338524,0.03468829,26.30066531,51.49911105,0.7485555555555554,0.1466896347233278,0.2181383617231953
3342,1658474717,0.03923865,169.4023438,139.3007813,0.722570901,0.018744144,0.03468829,20.35468098,43.18887974,0.7485555555555554,0.1466896347233278,0.2181383617231953
3343,1658474722,0.039622997,169.4023438,139.0859375,3.469614984,0.012662227,0.0,22.60384185,47.96118437,0.7584222222222221,0.1482548288715564,0.2181798949779433
3344,1658474727,0.041875169,169.0976563,139.0859375,3.782101394,0.012662227,0.0,27.1848604,54.89573729,0.7584222222222221,0.1482548288715564,0.2181798949779433
3345,1658474732,0.042663371,168.3359375,139.0859375,4.334744598,0.0,0.0,27.1848604,54.89573729,0.7584222222222221,0.1482548288715564,0.2181798949779433
3346,1658474737,0.042663371,168.3359375,139.2382813,3.301601629,0.010042896,0.033767473,27.1848604,54.89573729,0.7735333333333333,0.1464627205061971,0.2180824375600038
3347,1658474742,0.042650514,168.859375,139.28125,3.391740505,0.010042896,0.042856684,27.11814291,52.84495225,0.7735333333333333,0.1464627205061971,0.2180824375600038
3348,1658474747,0.045411034,168.9570313,139.28125,3.138160302,0.01550902,0.042856684,27.37570399,58.87893241,0.7735333333333333,0.1464627205061971,0.2180824375600038
3349,1658474752,0.045411034,168.9570313,139.0703125,4.68299712,0.013629162,0.039621048,27.67140033,60.67051915,0.7790444444444443,0.1503207030033374,0.217553313609895
3350,1658474757,0.046798664,174.2695313,138.8476563,5.496091941,0.014190337,0.048244317,27.67140033,60.67051915,0.7790444444444443,0.1503207030033374,0.217553313609895
3351,1658474762,0.047166509,174.2695313,138.8476563,5.087889356,0.01368301,0.041381161,27.72494559,58.74858834,0.7790444444444443,0.1503207030033374,0.217553313609895
3352,1658474767,0.046845615,174.2695313,138.96875,4.101092251,0.014534427,0.031957137,27.72494559,58.74858834,0.7833333333333333,0.1497034735950386,0.2171091992455278
3353,1658474772,0.0437116,175.4375,139.0078125,4.101784812,0.014534427,0.039069981,27.85693778,62.79471787,0.7833333333333333,0.1497034735950386,0.2171091992455278
3354,1658474777,0.040711969,175.421875,139.0078125,4.102015802,0.011344811,0.039069981,27.42230532,55.1537904,0.7833333333333333,0.1497034735950386,0.2171091992455278
3355,1658474782,0.041978307,175.421875,138.796875,7.351772443,0.002481497,0.0,27.42230532,55.1537904,0.7593333333333334,0.1513199711850779,0.2174114690439718
3356,1658474787,0.047330225,180.6054688,138.796875,7.78005254,0.001779126,0.0,22.63999506,37.91661585,0.7593333333333334,0.1513199711850779,0.2174114690439718
3357,1658474792,0.047162387,178.84375,138.796875,7.942819273,0.0,0.0,27.78874391,55.88409047,0.7593333333333334,0.1513199711850779,0.2174114690439718
3358,1658474797,0.046691489,178.84375,139.0117188,5.980155133,0.012705106,0.0,27.78874391,55.88409047,0.7833333333333333,0.1521211094166989,0.2176443345877712
3359,1658474802,0.046073423,178.84375,139.0117188,5.150204481,0.012705106,0.0,27.78874391,55.88409047,0.7833333333333333,0.1521211094166989,0.2176443345877712
3360,1658474807,0.044221315,178.84375,139.0390625,4.797492395,0.014633413,0.033007788,23.13069725,47.23118433,0.7833333333333333,0.1521211094166989,0.2176443345877712
3361,1658474812,0.046900613,178.3671875,139.0390625,3.444506098,0.016307097,0.050737544,27.62450972,54.54707025,0.7647777777777777,0.1531735156592208,0.2179721072619378
3362,1658474817,0.047725841,186.4257813,138.9570313,4.655441735,0.016307097,0.050737544,27.62450972,54.54707025,0.7647777777777777,0.1531735156592208,0.2179721072619378
3363,1658474822,0.041883058,186.4257813,138.984375,4.301723669,0.018429934,0.050737544,28.09242601,61.45213753,0.7647777777777777,0.1531735156592208,0.2179721072619378
3364,1658474827,0.038824798,187.953125,136.8359375,3.12944449,0.018505496,0.061067708,28.68297003,61.92786893,0.8018444444444445,0.1536300228730984,0.218114498318055
3365,1658474832,0.048622794,192.6171875,136.8359375,2.808990929,0.013913213,0.040337119,28.68297003,61.92786893,0.8018444444444445,0.1536300228730984,0.218114498318055
3366,1658474837,0.048622794,192.6171875,134.5585938,3.709057176,0.002118144,0.040337119,28.59515612,56.1128525,0.8018444444444445,0.1536300228730984,0.218114498318055
3367,1658474842,0.050628596,191.0585938,134.5546875,5.731467552,0.002118144,0.040337119,29.74755029,58.26097115,0.8090222222222221,0.1555217189019794,0.218389140001133
3368,1658474847,0.04872315,201.6640625,134.5546875,6.056630759,0.0,0.0,29.74755029,58.26097115,0.8090222222222221,0.1555217189019794,0.218389140001133
3369,1658474852,0.052179878,201.6640625,135.6875,5.597597487,0.0,0.0,26.04078964,52.65566762,0.8090222222222221,0.1555217189019794,0.218389140001133
3370,1658474857,0.051482025,202.65625,136.6914063,3.696034249,0.0,0.0,31.69082328,64.08029404,0.877511111111111,0.1587337383189886,0.2184409351273027
3371,1658474862,0.047626701,198.4726563,136.6914063,4.182176941,0.001974948,0.0,31.69082328,64.08029404,0.877511111111111,0.1587337383189886,0.2184409351273027
3372,1658474867,0.049499101,198.4726563,136.6914063,4.719492449,0.013517214,0.0,31.76625897,64.17216261,0.877511111111111,0.1587337383189886,0.2184409351273027
3373,1658474872,0.046573805,196.1679688,138.3203125,3.340894151,0.020679251,0.055654401,32.2027416,64.4487146,0.8553555555555555,0.159795268040786,0.2185048137588743
3374,1658474877,0.047709526,190.046875,138.3203125,2.530840401,0.020030965,0.055654401,32.2027416,64.4487146,0.8553555555555555,0.159795268040786,0.2185048137588743
3375,1658474882,0.04359308,190.046875,138.3203125,1.588046477,0.020030965,0.055654401,26.17492509,52.38498937,0.8553555555555555,0.159795268040786,0.2185048137588743
3376,1658474887,0.046140702,189.8554688,138.3125,1.711085579,0.01652506,0.036903941,36.82240556,60.56416079,0.8671555555555555,0.1531305145759468,0.2187549848254853
3377,1658474892,0.048101325,189.5507813,138.3945313,1.695893707,0.01779774,0.047451235,36.82240556,60.56416079,0.8671555555555555,0.1531305145759468,0.2187549848254853
3378,1658474897,0.048101325,189.5507813,138.0039063,2.47319523,0.015473744,0.057834739,32.15622735,52.34015768,0.8671555555555555,0.1531305145759468,0.2187549848254853
3379,1658474902,0.044868395,189.4375,138.0039063,3.027298398,0.015473744,0.057834739,32.11126194,48.20901457,0.7255333333333333,0.1225521340730905,0.2188497705135872
3380,1658474907,0.043845908,189.3242188,137.6171875,4.400343894,0.011607176,0.038283501,32.11126194,48.20901457,0.7255333333333333,0.1225521340730905,0.2188497705135872
3381,1658474912,0.043845908,190.3164063,137.6171875,4.391266506,0.0,0.0,25.22924592,45.39026289,0.7255333333333333,0.1225521340730905,0.2188497705135872
3382,1658474917,0.042228881,191.421875,137.6171875,5.447722144,0.012098003,0.0,25.22924592,45.39026289,0.6408888888888888,0.0961557452211748,0.2187653074180396
3383,1658474922,0.040903934,191.421875,137.6171875,5.192990756,0.012526826,0.0,25.22924592,45.39026289,0.6408888888888888,0.0961557452211748,0.2187653074180396
3384,1658474927,0.037260164,191.5703125,137.484375,6.06518606,0.016831365,0.026280494,10.90550056,32.73610228,0.6408888888888888,0.0961557452211748,0.2187653074180396
3385,1658474932,0.034289482,194.046875,137.484375,6.336343347,0.011932734,0.039588197,12.90888831,38.74986624,0.5234888888888888,0.093374852054369,0.2188248748491914
3386,1658474937,0.035667987,194.046875,137.765625,5.659178515,0.015085916,0.039588197,12.90888831,38.74986624,0.5234888888888888,0.093374852054369,0.2188248748491914
3387,1658474942,0.035667987,194.046875,138.9257813,4.609536535,0.015085916,0.039588197,11.00748078,33.04222622,0.5234888888888888,0.093374852054369,0.2188248748491914
3388,1658474945,0.034861035,194.1992188,138.9257813,3.80782042,0.01299797,0.027932064,13.79378908,34.96974884,0.5627333333333333,0.1032607930137042,0.2221269507650589
3389,1658474950,0.036431862,194.203125,138.9257813,2.911901887,0.010656136,0.042681776,13.99226346,39.58751245,0.5627333333333333,0.1032607930137042,0.2221269507650589
3390,1658474955,0.036431862,196.7773438,139.6875,2.811184669,0.013298693,0.042681776,11.81603895,33.43044464,0.5627333333333333,0.1032607930137042,0.2221269507650589
3391,1658474960,0.035756324,197.40625,139.5742188,2.756694344,0.011433012,0.028104162,26.24562159,46.58389169,0.6602888888888888,0.1313158339435562,0.2201821743278216
3392,1658474965,0.041288541,198.1171875,139.5742188,3.211440344,0.0,0.0,26.24562159,46.58389169,0.6602888888888888,0.1313158339435562,0.2201821743278216
3393,1658474970,0.041288541,198.1171875,139.4765625,3.259759833,0.0,0.0,26.24562159,46.58389169,0.6602888888888888,0.1313158339435562,0.2201821743278216
3394,1658474975,0.041224024,198.4257813,138.1484375,3.935044186,0.0,0.0,30.48877782,47.52346962,0.776511111111111,0.1407093237893258,0.2193900064309751
3395,1658474980,0.045351081,198.765625,136.9414063,4.627342185,0.001720671,0.0,31.4601049,57.45065991,0.776511111111111,0.1407093237893258,0.2193900064309751
3396,1658474985,0.045351081,198.765625,136.9414063,6.485559852,0.010259396,0.0,37.83779211,64.33801297,0.776511111111111,0.1407093237893258,0.2193900064309751
3397,1658474990,0.047505584,199.1171875,136.8476563,6.638548812,0.011285921,0.030340251,37.83779211,64.33801297,0.8890888888888888,0.1628025046540611,0.2190041843539736
3398,1658474995,0.048093841,198.9101563,136.8476563,7.211486607,0.014917713,0.030340251,36.92435512,64.61863945,0.8890888888888888,0.1628025046540611,0.2190041843539736
3399,1658475000,0.050027665,198.9101563,136.8515625,6.524287081,0.011107986,0.046159699,33.73033237,70.74239208,0.8890888888888888,0.1628025046540611,0.2190041843539736
3400,1658475005,0.052323103,198.7421875,136.8515625,6.582230326,0.011107986,0.046159699,33.73033237,70.74239208,0.919,0.1630955737243226,0.2192878734858198
3401,1658475010,0.051710141,198.9726563,137.4140625,4.930103298,0.01631051,0.028955175,33.87408891,67.83458754,0.919,0.1630955737243226,0.2192878734858198
3402,1658475015,0.051710141,199.1210938,137.859375,3.745174781,0.01631051,0.028955175,33.87408891,67.83458754,0.919,0.1630955737243226,0.2192878734858198
3403,1658475020,0.05315481,199.1210938,137.7382813,4.05839979,0.010843365,0.040450239,28.82592657,53.38638825,0.9365777777777776,0.1642685006411879,0.2193785908580327
3404,1658475025,0.051992665,196.421875,137.7382813,4.05839979,0.009012719,0.028711259,34.31828154,63.5583768,0.9365777777777776,0.1642685006411879,0.2193785908580327
3405,1658475030,0.056338209,196.421875,137.6367188,3.327866298,0.0,0.028711259,27.11573221,50.21906247,0.9365777777777776,0.1642685006411879,0.2193785908580327
3406,1658475035,0.056542129,196.296875,137.7070313,2.073841634,0.0,0.0,24.25587541,44.92253107,0.9317777777777776,0.1628326567433542,0.2193722151391021
3407,1658475040,0.053056831,195.8554688,137.7070313,2.131095035,0.016936757,0.050152899,21.64870415,39.29764939,0.9317777777777776,0.1628326567433542,0.2193722151391021
3408,1658475045,0.050736022,165.9492188,138.2265625,2.038379244,0.021892137,0.050152899,33.72195991,62.72680798,0.9317777777777776,0.1628326567433542,0.2193722151391021
3409,1658475050,0.04967757,163.1328125,138.2265625,2.151952648,0.021892137,0.048151492,33.72195991,62.72680798,0.9146444444444444,0.161745610568408,0.2194877067334453
3410,1658475055,0.051670209,164.3632813,136.8046875,3.635402693,0.023461287,0.0532527,33.43800471,64.55420222,0.9146444444444444,0.161745610568408,0.2194877067334453
3411,1658475060,0.054627264,164.3632813,136.7265625,3.97471417,0.023206083,0.061214496,33.43800471,64.55420222,0.9146444444444444,0.161745610568408,0.2194877067334453
3412,1658475065,0.054627264,164.6054688,135.0429688,4.369038273,0.023206083,0.04250216,33.43800471,64.55420222,0.9123333333333332,0.1608676005422072,0.2195483671449852
3413,1658475070,0.050225883,163.2539063,135.0429688,3.41442026,0.020357776,0.051424047,20.31707033,39.74751257,0.9123333333333332,0.1608676005422072,0.2195483671449852
3414,1658475075,0.050225883,161.8046875,135.0429688,3.619808291,0.014642489,0.059702071,23.09122415,45.17475735,0.9123333333333332,0.1608676005422072,0.2195483671449852
3415,1658475080,0.051047099,161.8046875,134.984375,4.030370378,0.0,0.049716568,25.86537797,50.60200213,0.8938888888888888,0.160522230063448,0.2195686480032979
3416,1658475085,0.047616691,164.0390625,136.7265625,3.079661953,0.0,0.0,32.44114533,63.79710041,0.8938888888888888,0.160522230063448,0.2195686480032979
3417,1658475090,0.044728028,164.0390625,136.7265625,3.511874999,0.0,0.0,32.44114533,63.79710041,0.8938888888888888,0.160522230063448,0.2195686480032979
3418,1658475095,0.046923798,164.0390625,136.0351563,3.5134589,0.0,0.0,32.44114533,63.79710041,0.9112666666666668,0.1609235933818279,0.2196505608112731
3419,1658475100,0.046236993,164.28125,135.5585938,4.356306025,0.014384508,0.041120752,27.46251089,54.00637207,0.9112666666666668,0.1609235933818279,0.2196505608112731
3420,1658475105,0.051819208,167.71875,135.5625,3.560293734,0.019943634,0.041120752,32.53012589,61.7344941,0.9112666666666668,0.1609235933818279,0.2196505608112731
3421,1658475110,0.051819208,167.71875,135.5625,3.264121173,0.019943634,0.05997192,32.53012589,61.7344941,0.9110888888888888,0.1609216485826,0.2197694527890461
3422,1658475115,0.051531348,167.5195313,135.8164063,2.785615667,0.014938086,0.05997192,32.16441482,61.19680159,0.9110888888888888,0.1609216485826,0.2197694527890461
3423,1658475120,0.050521348,167.3554688,135.8632813,2.387732878,0.020712551,0.039394917,32.91086681,62.1971041,0.9110888888888888,0.1609216485826,0.2197694527890461
3424,1658475125,0.05432171,167.3554688,135.8632813,3.589019153,0.018190257,0.0565564,32.91086681,62.1971041,0.9054,0.1611078988561469,0.2194884353870374
3425,1658475130,0.055307521,168.7617188,136.4960938,2.787065619,0.014857516,0.0565564,33.47566086,64.43400007,0.9054,0.1611078988561469,0.2194884353870374
3426,1658475135,0.054112416,168.7617188,137.0546875,2.440852241,0.014415119,0.0565564,33.47566086,64.43400007,0.9054,0.1611078988561469,0.2194884353870374
3427,1658475140,0.050500102,168.7617188,137.0039063,2.77750071,0.014415119,0.037420564,33.47566086,64.43400007,0.8920222222222222,0.1629597222617506,0.2184995310203318
3428,1658475145,0.05408422,168.7617188,137.0039063,0.377970162,0.0,0.0,28.56686136,55.81093523,0.8920222222222222,0.1629597222617506,0.2184995310203318
3429,1658475150,0.053926667,170.625,136.7265625,2.767142071,0.0,0.0,33.51246311,65.4731328,0.8920222222222222,0.1629597222617506,0.2184995310203318
3430,1658475155,0.048345286,170.625,136.7265625,3.424126984,0.0,0.040482293,33.51246311,65.4731328,0.8798222222222222,0.1641839423879348,0.2185058460181297
3431,1658475160,0.046091458,170.625,137.6289063,2.889988042,0.0,0.062590058,33.12331219,64.3291381,0.8798222222222222,0.1641839423879348,0.2185058460181297
3432,1658475165,0.049974354,172.5546875,137.6289063,3.03017007,0.002828084,0.04787662,32.62760801,64.3564408,0.8798222222222222,0.1641839423879348,0.2185058460181297
3433,1658475170,0.049974354,172.5625,137.109375,3.940224946,0.016436051,0.04787662,32.62760801,64.3564408,0.8798444444444444,0.1742830973017427,0.2203786071920174
3434,1658475175,0.049974354,169.7304688,137.109375,4.988708056,0.024435412,0.04787662,26.8497118,52.95980897,0.8798444444444444,0.1742830973017427,0.2203786071920174
3435,1658475180,0.049099641,169.7304688,136.5898438,5.55283661,0.024213698,0.054296875,32.84314053,61.45242625,0.8798444444444444,0.1742830973017427,0.2203786071920174
3436,1658475185,0.052166363,169.7304688,136.5898438,5.081010742,0.017210991,0.048246734,32.84314053,61.45242625,0.8810666666666667,0.1719889611668899,0.2203487323947425
3437,1658475190,0.052166363,164.9570313,136.5898438,3.897832598,0.024222941,0.048246734,32.58142004,60.48389201,0.8810666666666667,0.1719889611668899,0.2203487323947425
3438,1658475195,0.043143575,164.9570313,136.5742188,4.316472484,0.024196604,0.048246734,26.19939864,48.63635765,0.8810666666666667,0.1719889611668899,0.2203487323947425
3439,1658475200,0.042889171,166.1210938,137.2265625,3.727020336,0.018550028,0.0,23.4842803,43.59603331,0.8838888888888888,0.1715964657634038,0.2201745234651048
3440,1658475205,0.047509964,167.2929688,137.2265625,3.727020336,0.015687751,0.0,21.3407562,38.64557803,0.8838888888888888,0.1715964657634038,0.2201745234651048
3441,1658475210,0.050146478,167.2929688,135.6914063,4.979623764,0.0,0.0,37.77521762,60.48941955,0.8838888888888888,0.1715964657634038,0.2201745234651048
3442,1658475215,0.045621086,165.359375,133.6914063,5.653640325,0.0,0.0,37.77521762,60.48941955,0.8837555555555555,0.1619338580015602,0.2201892179792116
3443,1658475220,0.043524414,163.9140625,133.6914063,4.778626626,0.016519698,0.0,40.43887206,60.87555107,0.8837555555555555,0.1619338580015602,0.2201892179792116
3444,1658475225,0.052408849,163.421875,133.8515625,4.175923301,0.017630808,0.056531419,40.43887206,60.87555107,0.8837555555555555,0.1619338580015602,0.2201892179792116
3445,1658475230,0.052408849,165.0546875,134.8359375,4.033005629,0.025510387,0.056531419,40.43887206,60.87555107,0.898,0.1630203564132674,0.2201805955783721
3446,1658475235,0.052408849,166.6484375,135.9453125,3.966766654,0.01761537,0.056531419,40.43887206,60.87555107,0.898,0.1630203564132674,0.2201805955783721
