,timestamp,shippingservice-589dc45c5d-h7pnk&cpu_usage,shippingservice-589dc45c5d-h7pnk&mem_usage,shippingservice-589dc45c5d-h7pnk&mem_usage_rate,shippingservice-589dc45c5d-h7pnk&fs_usage,shippingservice-589dc45c5d-h7pnk&net_receive,shippingservice-589dc45c5d-h7pnk&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
189,1658541391,0.058720718,142.640625,2.025392038,0.008292428,13.97264687,10.6580561,0.7147333333333333,0.1525986409931584,0.2242639703083376
190,1658541396,0.058720718,142.640625,2.025392038,0.008292428,13.97264687,10.6580561,0.7363333333333334,0.1535579994911968,0.2245096480111309
191,1658541401,0.055924061,141.4765625,3.548508215,0.0033682,13.97264687,10.6580561,0.7363333333333334,0.1535579994911968,0.2245096480111309
192,1658541406,0.061124938,140.3046875,4.414530383,0.0033682,14.61066606,10.79229993,0.7363333333333334,0.1535579994911968,0.2245096480111309
193,1658541411,0.061410484,140.4296875,4.416937714,0.003446184,14.60599504,10.51459301,0.7343999999999999,0.1556212264752098,0.2248552726983032
194,1658541416,0.059817237,140.5546875,4.1672926,0.00685253,14.60599504,10.51459301,0.7343999999999999,0.1556212264752098,0.2248552726983032
195,1658541421,0.059817237,140.5546875,4.1672926,0.00685253,14.60599504,10.51459301,0.7343999999999999,0.1556212264752098,0.2248552726983032
196,1658541426,0.059311048,140.5546875,4.685065717,0.0087406,14.8558559,10.52416576,0.7359777777777777,0.1568405727454515,0.2249913487566224
197,1658541431,0.057769846,141.6757813,2.605086687,0.006670957,14.8558559,10.52416576,0.7359777777777777,0.1568405727454515,0.2249913487566224
198,1658541436,0.057769846,141.6757813,2.605086687,0.006670957,14.8558559,10.52416576,0.7359777777777777,0.1568405727454515,0.2249913487566224
199,1658541441,0.058015987,140.9882813,2.965923204,0.007737077,14.8558559,10.52416576,0.7465555555555554,0.1591178797466975,0.2249561304996724
200,1658541446,0.052851897,140.6015625,3.15223222,0.007129005,14.44964696,11.41837347,0.7465555555555554,0.1591178797466975,0.2249561304996724
201,1658541451,0.058381465,140.6015625,3.524196968,0.007129005,14.44964696,11.41837347,0.7465555555555554,0.1591178797466975,0.2249561304996724
202,1658541456,0.053407256,140.6171875,3.07520655,0.006333896,14.44964696,11.41837347,0.7320444444444444,0.1557159402273509,0.2249685176107375
203,1658541461,0.057835115,140.7929688,2.925040974,0.0,14.39884979,11.35757856,0.7320444444444444,0.1557159402273509,0.2249685176107375
204,1658541466,0.058572855,140.7929688,3.279961237,0.0,14.61488555,12.04268763,0.7320444444444444,0.1557159402273509,0.2249685176107375
