timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-pw8k9_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-pw8k9_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v3-5fd56449d8-tv4wp_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v1-7b76c4f45d-s5dnq_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-pw8k9_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-6ccf99c555-fqvhb_network
2024-03-06 16:51:11,5.815267333324907,39.839932999999895,1.4649714666650955,-1.0,2.128674733333232,3.990461866665859,5.515374200001588,24.686592,56.594432,10.244096,-1.0,83.976192,524.86144,484.954112,75.1111111111111,5730.490000000001,8.217777777777778,77.44000000000001,-1.0,75.68999999999998,90.88444444444444
2024-03-06 16:51:16,5.815267333324907,39.839932999999895,1.4649714666650955,-1.0,2.128674733333232,3.990461866665859,5.515374200001588,24.686592,56.594432,10.244096,-1.0,83.976192,524.86144,484.954112,75.1111111111111,5730.490000000001,8.217777777777778,77.44000000000001,-1.0,75.68999999999998,90.88444444444444
2024-03-06 16:51:21,5.815267333324907,39.839932999999895,1.4649714666650955,-1.0,2.128674733333232,3.990461866665859,5.515374200001588,24.686592,56.594432,10.244096,-1.0,83.976192,524.86144,484.954112,75.1111111111111,5730.490000000001,8.217777777777778,77.44000000000001,-1.0,75.68999999999998,90.88444444444444
2024-03-06 16:51:26,5.815267333324907,39.839932999999895,1.4649714666650955,-1.0,2.128674733333232,3.990461866665859,5.515374200001588,24.686592,56.594432,10.244096,-1.0,83.976192,524.86144,484.954112,75.1111111111111,5730.490000000001,8.217777777777778,77.44000000000001,-1.0,75.68999999999998,90.88444444444444
2024-03-06 16:51:31,5.815267333324907,39.839932999999895,1.4649714666650955,-1.0,2.9787839000000815,5.701829499999652,5.515374200001588,24.686592,56.594432,10.244096,-1.0,83.664896,525.512704,484.954112,140.8177777777778,5730.490000000001,41.81777777777778,77.44000000000001,-1.0,75.68999999999998,90.88444444444444
2024-03-06 16:51:36,5.657685400001355,47.52605119999012,1.7373300666690736,-1.0,2.9787839000000815,5.701829499999652,5.515374200001588,24.686592,56.725504,9.945088,-1.0,83.664896,525.512704,484.954112,140.8177777777778,2503.3344444444438,41.81777777777778,292.4099999999999,-1.0,24.66777777777777,90.88444444444444
2024-03-06 16:51:41,5.6576854000013554,47.52605119999013,1.7373300666690739,-1.0,2.9787839000000815,5.701829499999652,2.3700306666645097,24.686592,56.725504,9.945088,-1.0,83.664896,525.512704,485.113856,140.8177777777778,2503.334444444444,41.81777777777778,292.41,-1.0,24.66777777777778,185.86777777777777
2024-03-06 16:51:46,5.6576854000013554,47.52605119999013,1.7373300666690739,-1.0,2.9787839000000815,5.701829499999652,2.3700306666645097,24.686592,56.725504,9.945088,-1.0,83.664896,525.512704,485.113856,140.8177777777778,2503.334444444444,41.81777777777778,292.41,-1.0,24.66777777777778,185.86777777777777
2024-03-06 16:51:51,5.6576854000013554,47.52605119999013,1.7373300666690739,-1.0,2.9787839000000815,5.701829499999652,2.3700306666645097,24.686592,56.725504,9.945088,-1.0,83.664896,525.512704,485.113856,140.8177777777778,2503.334444444444,41.81777777777778,292.41,-1.0,24.66777777777778,185.86777777777777
2024-03-06 16:51:56,5.6576854000013554,47.52605119999013,1.7373300666690739,-1.0,2.9787839000000815,5.701829499999652,2.3700306666645097,24.686592,56.725504,9.945088,-1.0,83.664896,525.512704,485.113856,140.8177777777778,2503.334444444444,41.81777777777778,292.41,-1.0,24.66777777777778,185.86777777777777
2024-03-06 16:52:01,5.6576854000013554,47.52605119999013,1.7373300666690739,-1.0,2.594719833333177,4.490276000001359,2.3700306666645097,24.686592,56.725504,9.945088,-1.0,83.456,525.611008,485.113856,47.61000000000001,2503.334444444444,37.209999999999994,292.41,-1.0,24.66777777777778,185.86777777777777
