,timestamp,currencyservice-588fc9584d-cl9dm&cpu_usage,currencyservice-588fc9584d-cl9dm&mem_usage,currencyservice-588fc9584d-cl9dm&mem_usage_rate,currencyservice-588fc9584d-cl9dm&fs_usage,currencyservice-588fc9584d-cl9dm&net_receive,currencyservice-588fc9584d-cl9dm&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
23,1658540561,0.360143761,186.1171875,2.737730519,0.082290237,22.2043644,23.77928337,0.8255333333333333,0.1006995972013768,0.223860539102861
24,1658540566,0.34357018,186.1445313,2.15281433,0.032703047,31.76394129,30.32342458,0.8255333333333333,0.1006995972013768,0.223860539102861
25,1658540571,0.350835169,186.3007813,1.416514844,0.042039201,32.26179942,28.67229707,0.8510888888888889,0.103326876581705,0.2238763873184886
26,1658540576,0.368144295,186.3164063,1.602315922,0.049049458,32.26179942,28.67229707,0.8510888888888889,0.103326876581705,0.2238763873184886
27,1658540581,0.349721081,186.3164063,1.331121886,0.040675626,32.38511121,28.15932422,0.8510888888888889,0.103326876581705,0.2238763873184886
28,1658540586,0.361970665,186.3046875,2.089105504,0.0,32.38511121,28.15932422,0.8770888888888888,0.1041056755342246,0.2238250779613802
29,1658540591,0.357016613,186.5585938,2.41912221,0.0,32.38511121,28.15932422,0.8770888888888888,0.1041056755342246,0.2238250779613802
30,1658540596,0.357016613,186.5585938,2.41912221,0.0,32.38511121,28.15932422,0.8770888888888888,0.1041056755342246,0.2238250779613802
31,1658540601,0.333099016,186.5585938,0.932042553,0.0,25.13993849,23.38358616,0.8640888888888888,0.103619026060521,0.2239324329239453
32,1658540606,0.356816934,186.4023438,3.815322631,0.081092444,32.58183329,33.31839408,0.8640888888888888,0.103619026060521,0.2239324329239453
33,1658540611,0.355213777,186.4023438,4.113375536,0.10130192,32.58183329,33.31839408,0.8640888888888888,0.103619026060521,0.2239324329239453
34,1658540616,0.352803641,186.4023438,4.474678771,0.113604388,32.58183329,33.31839408,0.8630222222222221,0.1031279647697369,0.2237957496542994
35,1658540621,0.326649978,185.5273438,6.052615586,0.082529238,32.58183329,33.31839408,0.8630222222222221,0.1031279647697369,0.2237957496542994
36,1658540626,0.364836979,184.6757813,8.280370147,0.100510786,33.12885888,33.83287301,0.8630222222222221,0.1031279647697369,0.2237957496542994
37,1658540631,0.36776143,184.1445313,8.155318901,0.093446725,33.12885888,33.83287301,0.8486444444444444,0.1023071479121507,0.2239381407104166
38,1658540636,0.371415912,184.1445313,9.734911841,0.093446725,33.12885888,33.83287301,0.8486444444444444,0.1023071479121507,0.2239381407104166
39,1658540641,0.371415912,184.1445313,9.734911841,0.093446725,24.43200831,22.66972383,0.8486444444444444,0.1023071479121507,0.2239381407104166
40,1658540646,0.277612047,184.2929688,8.124328287,0.0,33.26655563,37.0509069,0.8714,0.103369163444727,0.2239705050741311
41,1658540651,0.316203457,184.3046875,6.66285626,0.0,33.26655563,37.0509069,0.8714,0.103369163444727,0.2239705050741311
42,1658540656,0.372598823,183.9296875,7.179978769,0.0,33.26655563,37.0509069,0.8714,0.103369163444727,0.2239705050741311
43,1658540661,0.371307778,184.0,6.996030443,0.041203509,33.26655563,37.0509069,0.8576444444444444,0.1026138148678087,0.2238840381812053
44,1658540666,0.367303539,183.9804688,5.725269885,0.101178795,33.42936179,34.71089853,0.8576444444444444,0.1026138148678087,0.2238840381812053
45,1658540671,0.364674447,184.1484375,4.615103253,0.101178795,33.42936179,34.71089853,0.8576444444444444,0.1026138148678087,0.2238840381812053
46,1658540676,0.362188615,184.2734375,4.615919831,0.087310673,33.42936179,34.71089853,0.8851111111111111,0.1045352339740204,0.2239292147039137
47,1658540681,0.361503678,184.5195313,3.251838688,0.094606497,33.42936179,34.71089853,0.8851111111111111,0.1045352339740204,0.2239292147039137
48,1658540686,0.305422451,184.84375,1.250285591,0.094606497,33.93311521,29.65825629,0.8851111111111111,0.1045352339740204,0.2239292147039137
49,1658540691,0.284995769,184.84375,1.677875716,0.1249303,33.93311521,29.65825629,0.8939333333333332,0.1050868065375076,0.2239658295469153
50,1658540696,0.354284399,185.0390625,1.391951,0.09688838,33.93311521,29.65825629,0.8939333333333332,0.1050868065375076,0.2239658295469153
51,1658540701,0.354284399,185.0390625,1.391951,0.09688838,33.26713441,30.39164986,0.8939333333333332,0.1050868065375076,0.2239658295469153
52,1658540706,0.351727911,185.0742188,1.388404342,0.048933394,27.00909128,26.26885053,0.9219555555555556,0.105283995305645,0.2239459130153987
53,1658540711,0.331731158,185.1132813,0.025790609,0.043808698,33.14762648,33.18804787,0.9219555555555556,0.105283995305645,0.2239459130153987
54,1658540716,0.343786475,185.8945313,1.325038921,0.088785669,33.14762648,33.18804787,0.9219555555555556,0.105283995305645,0.2239459130153987
55,1658540721,0.344536519,185.8945313,1.32354895,0.105440656,33.14762648,33.18804787,0.8874444444444445,0.1029272364569398,0.2238746264056411
56,1658540726,0.338152953,186.765625,1.451810641,0.094285443,27.26993405,28.57425793,0.8874444444444445,0.1029272364569398,0.2238746264056411
57,1658540731,0.333470886,186.765625,1.45622479,0.094285443,30.69222148,31.97035095,0.8874444444444445,0.1029272364569398,0.2238746264056411
58,1658540736,0.326171059,186.9726563,1.125377846,0.112956191,30.69222148,31.97035095,0.8433777777777778,0.100696947848997,0.223846633963479
59,1658540741,0.310565452,186.9726563,1.483165881,0.110001043,30.47865411,33.10039429,0.8433777777777778,0.100696947848997,0.223846633963479
60,1658540746,0.316533315,187.046875,3.611732085,0.095254921,30.11133709,33.37302626,0.8433777777777778,0.100696947848997,0.223846633963479
61,1658540751,0.301552248,187.046875,3.383971171,0.087400093,29.96667195,33.60810071,0.7948444444444445,0.0982132760372397,0.2239344367213235
62,1658540756,0.309814516,186.9726563,2.886588928,0.0,29.96667195,33.60810071,0.7948444444444445,0.0982132760372397,0.2239344367213235
63,1658540761,0.309814516,186.9726563,2.886588928,0.0,29.03599637,33.14283403,0.7948444444444445,0.0982132760372397,0.2239344367213235
64,1658540766,0.315656366,183.5039063,5.873929472,0.0,29.46795915,34.1159357,0.8015777777777778,0.0981016239458753,0.2240960763764979
65,1658540771,0.316080562,183.5039063,6.145818092,0.0,24.84492351,30.19409436,0.8015777777777778,0.0981016239458753,0.2240960763764979
66,1658540776,0.320456717,183.5078125,8.14224087,0.038911948,25.83542544,31.39785371,0.8015777777777778,0.0981016239458753,0.2240960763764979
67,1658540781,0.308836979,183.4960938,7.803776348,0.038911948,30.03158155,35.29785974,0.8248888888888888,0.1001429805066463,0.2239123949501634
68,1658540786,0.326724628,183.46875,9.26498755,0.086228223,30.03158155,35.29785974,0.8248888888888888,0.1001429805066463,0.2239123949501634
69,1658540791,0.326724628,183.46875,9.26498755,0.086228223,25.84376131,29.64047206,0.8248888888888888,0.1001429805066463,0.2239123949501634
70,1658540796,0.288731753,183.46875,9.447105409,0.10144011,30.07315753,33.88158398,0.8328888888888888,0.1035869549828225,0.2240402736555719
71,1658540801,0.320700631,183.9609375,6.823209876,0.080565593,30.25284856,33.72931355,0.8328888888888888,0.1035869549828225,0.2240402736555719
72,1658540806,0.332536677,183.9609375,5.249965088,0.083453086,30.6344729,29.90673287,0.8328888888888888,0.1035869549828225,0.2240402736555719
73,1658540811,0.332461787,188.9960938,4.672840576,0.083453086,30.53132768,27.77262497,0.8394444444444444,0.1053018833219061,0.2240629833591914
74,1658540816,0.333771755,188.9960938,3.80799045,0.056732933,30.53132768,27.77262497,0.8394444444444444,0.1053018833219061,0.2240629833591914
75,1658540821,0.331961525,194.0195313,3.287018626,0.036793325,30.11671953,32.01997371,0.8394444444444444,0.1053018833219061,0.2240629833591914
76,1658540826,0.328934408,194.0195313,0.288891923,0.0,30.13100401,31.89509515,0.8004666666666667,0.1030628846289699,0.2239923039607605
77,1658540831,0.321114527,193.984375,2.130895027,0.0,30.13100401,31.89509515,0.8004666666666667,0.1030628846289699,0.2239923039607605
78,1658540836,0.308547974,193.984375,2.142328643,0.0,30.13100401,31.89509515,0.8004666666666667,0.1030628846289699,0.2239923039607605
79,1658540841,0.314961977,193.96875,4.425160605,0.071756441,29.58199734,31.0038243,0.801911111111111,0.0999024031457629,0.2239165239871851
80,1658540846,0.287641971,193.96875,4.39634156,0.104813622,29.58199734,31.0038243,0.801911111111111,0.0999024031457629,0.2239165239871851
81,1658540851,0.308658921,193.9765625,3.753431205,0.104813622,28.83344472,27.1946608,0.801911111111111,0.0999024031457629,0.2239165239871851
